time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
5.378,1.43,0.67,-0.72,9.03,7.17,-6.21,0.16,-2.84,-0.24
5.382,-0.63,2.14,2.16,9.03,7.17,-6.21,0.16,-2.84,-0.24
5.402,-2.46,2.1,-1.36,9.03,7.17,-6.21,0.16,-2.84,-0.24
5.403,-2.46,2.1,-1.36,9.03,7.17,-6.21,1.03,-0.75,1.92
5.404,-2.46,2.1,-1.36,7.51,2.86,3.08,1.03,-0.75,1.92
5.423,-1.63,-0.16,-0.82,7.51,2.86,3.08,1.03,-0.75,1.92
5.426,-1.63,-0.16,-0.82,7.51,2.86,3.08,1.03,-0.75,1.92
5.443,0.42,0.58,-0.37,7.51,2.86,3.08,1.03,-0.75,1.92
5.445,0.42,0.58,-0.37,7.51,2.86,3.08,1.6,-0.89,0.64
5.447,0.42,0.58,-0.37,-8.79,-0.62,-7.42,1.6,-0.89,0.64
5.478,2.07,2.08,-0.24,-8.79,-0.62,-7.42,1.6,-0.89,0.64
5.482,1.24,1.21,0,-8.79,-0.62,-7.42,1.6,-0.89,0.64
5.484,1.24,1.21,0,-8.79,-0.62,-7.42,1.4,-3.67,2.81
5.486,1.24,1.21,0,-9.49,-0.86,-7.2,1.4,-3.67,2.81
5.488,1.24,1.21,0,-9.49,-0.86,-7.2,1.4,-3.67,2.81
5.505,0.2,0.58,-0.73,-9.49,-0.86,-7.2,1.4,-3.67,2.81
5.521,-0.51,1.06,-0.78,-9.49,-0.86,-7.2,1.4,-3.67,2.81
5.524,-0.51,1.06,-0.78,-9.49,-0.86,-7.2,1.31,1.31,0.65
5.525,-0.51,1.06,-0.78,13.41,3.48,-1.45,1.31,1.31,0.65
5.54,-1.01,1.17,-0.46,13.41,3.48,-1.45,1.31,1.31,0.65
5.544,-1.01,1.17,-0.46,13.41,3.48,-1.45,1.31,1.31,0.65
5.563,-0.37,0.82,-0.02,13.41,3.48,-1.45,1.31,1.31,0.65
5.565,-0.37,0.82,-0.02,13.41,3.48,-1.45,0.59,2.17,-0.06
5.567,-0.37,0.82,-0.02,-4.29,0.83,-1.97,0.59,2.17,-0.06
5.602,-0.33,0.74,-0.01,-4.29,0.83,-1.97,0.59,2.17,-0.06
5.603,-0.41,0.95,-0.28,-4.29,0.83,-1.97,0.59,2.17,-0.06
5.603,-0.41,0.95,-0.28,-4.29,0.83,-1.97,0.29,-0.12,0.8
5.604,-0.41,0.95,-0.28,-4.5,0.79,-1.84,0.29,-0.12,0.8
5.605,-0.41,0.95,-0.28,-4.5,0.79,-1.84,0.29,-0.12,0.8
5.62,-0.07,1.02,-0.33,-4.5,0.79,-1.84,0.29,-0.12,0.8
5.64,-0.01,0.98,-0.22,-4.5,0.79,-1.84,0.29,-0.12,0.8
5.642,-0.01,0.98,-0.22,-4.5,0.79,-1.84,0.49,1.05,1.03
5.645,-0.01,0.98,-0.22,-1.41,-0.34,0.45,0.49,1.05,1.03
5.666,-0.21,0.96,-0.14,-1.41,-0.34,0.45,0.49,1.05,1.03
5.67,-0.21,0.96,-0.14,-1.41,-0.34,0.45,0.49,1.05,1.03
5.679,-0.44,0.93,-0.16,-1.41,-0.34,0.45,0.49,1.05,1.03
5.681,-0.44,0.93,-0.16,-1.41,-0.34,0.45,0.44,1.73,1
5.682,-0.44,0.93,-0.16,-1.44,0.18,1.02,0.44,1.73,1
5.699,-0.44,0.91,-0.3,-1.44,0.18,1.02,0.44,1.73,1
5.72,-0.44,0.91,-0.3,-1.91,0.22,1.21,0.44,1.73,1
5.722,-0.08,0.91,-0.33,-1.91,0.22,1.21,0.44,1.73,1
5.724,-0.08,0.91,-0.33,-1.91,0.22,1.21,0.54,0.46,1.23
5.725,-0.08,0.91,-0.33,-1.91,0.22,1.21,0.54,0.46,1.23
5.739,0.15,0.97,-0.25,-1.91,0.22,1.21,0.54,0.46,1.23
5.758,0.04,1,-0.21,-1.91,0.22,1.21,0.54,0.46,1.23
5.76,0.04,1,-0.21,-1.91,0.22,1.21,0.58,0,1.37
5.76,0.04,1,-0.21,-1.4,0.02,0.24,0.58,0,1.37
5.78,-0.05,1.01,-0.28,-1.4,0.02,0.24,0.58,0,1.37
5.799,-0.05,1.01,-0.28,-1.4,0.02,0.24,0.58,0,1.37
5.801,0.06,1.03,-0.4,-1.4,0.02,0.24,0.58,0,1.37
5.802,0.06,1.03,-0.4,-1.4,0.02,0.24,0.69,0.45,1.31
5.802,0.06,1.03,-0.4,-0.56,0.95,0.44,0.69,0.45,1.31
5.818,0.22,1.04,-0.4,-0.56,0.95,0.44,0.69,0.45,1.31
5.838,0.17,1.08,-0.37,-0.56,0.95,0.44,0.69,0.45,1.31
5.841,0.17,1.08,-0.37,-1.07,1.08,0.64,0.69,0.45,1.31
5.842,0.17,1.08,-0.37,-1.07,1.08,0.64,0.67,0.48,1.32
5.844,0.17,1.08,-0.37,-1.07,1.08,0.64,0.67,0.48,1.32
5.857,-0.15,1.09,-0.32,-1.07,1.08,0.64,0.67,0.48,1.32
5.877,-0.15,1.09,-0.32,-1.11,1.77,0.12,0.67,0.48,1.32
5.903,-0.35,1.16,-0.29,-1.11,1.77,0.12,0.67,0.48,1.32
5.904,-0.35,1.16,-0.29,-1.11,1.77,0.12,0.61,1.41,1.33
5.905,-0.31,1.35,-0.2,-1.11,1.77,0.12,0.61,1.41,1.33
5.906,-0.31,1.35,-0.2,-1.11,1.77,0.12,0.61,1.41,1.33
5.916,-0.12,1.42,-0.02,-1.11,1.77,0.12,0.61,1.41,1.33
5.917,-0.12,1.42,-0.02,-1.11,1.77,0.12,0.62,1.58,1.91
5.917,-0.12,1.42,-0.02,-5.23,4.3,2.02,0.62,1.58,1.91
5.937,0.1,1.34,0.07,-5.23,4.3,2.02,0.62,1.58,1.91
5.956,0.08,1.62,-0.12,-5.23,4.3,2.02,0.62,1.58,1.91
5.957,0.08,1.62,-0.12,-5.23,4.3,2.02,0.68,1.1,2.66
5.958,0.08,1.62,-0.12,-6.16,4.66,2.07,0.68,1.1,2.66
5.964,0.08,1.62,-0.12,-6.16,4.66,2.07,0.68,1.1,2.66
5.981,-0.04,2.16,-0.09,-6.16,4.66,2.07,0.68,1.1,2.66
6.021,-0.82,2.02,-0.31,-6.16,4.66,2.07,0.68,1.1,2.66
6.024,-0.82,2.02,-0.31,-6.16,4.66,2.07,0.61,2.31,2.67
6.026,-0.82,2.02,-0.31,-4.26,8.94,3,0.61,2.31,2.67
6.028,-1.63,1.27,-0.94,-4.26,8.94,3,0.61,2.31,2.67
6.03,-1.63,1.27,-0.94,-4.26,8.94,3,0.61,2.31,2.67
6.039,-1.19,1.42,-0.89,-4.26,8.94,3,0.61,2.31,2.67
6.042,-1.19,1.42,-0.89,-4.26,8.94,3,0.55,3.89,1.77
6.044,-1.19,1.42,-0.89,-17.31,7.88,-4.07,0.55,3.89,1.77
6.056,0.64,1.94,-0.48,-17.31,7.88,-4.07,0.55,3.89,1.77
6.091,1.4,1.34,-0.64,-17.31,7.88,-4.07,0.55,3.89,1.77
6.095,1.4,1.34,-0.64,-17.31,7.88,-4.07,0.41,0.03,3
6.097,1.4,1.34,-0.64,-17.85,8.49,-3.89,0.41,0.03,3
6.098,1.4,1.34,-0.64,-17.85,8.49,-3.89,0.41,0.03,3
6.099,0.66,0.78,-0.53,-17.85,8.49,-3.89,0.41,0.03,3
6.129,0.66,0.78,-0.53,2.26,6.89,-2.03,0.41,0.03,3
6.131,0.29,0.36,-0.04,2.26,6.89,-2.03,0.41,0.03,3
6.131,0.29,0.36,-0.04,2.26,6.89,-2.03,0.22,-0.7,2.42
6.134,0.55,0.08,-0.56,2.26,6.89,-2.03,0.22,-0.7,2.42
6.144,0.55,0.08,-0.56,2.26,6.89,-2.03,0.22,-0.7,2.42
6.172,0.32,0.32,-0.27,2.26,6.89,-2.03,0.22,-0.7,2.42
6.176,0.32,0.32,-0.27,2.26,6.89,-2.03,-0.02,0.96,-0.06
6.177,0.32,0.32,-0.27,-2.83,-3.88,0.28,-0.02,0.96,-0.06
6.178,0.21,0.47,0.13,-2.83,-3.88,0.28,-0.02,0.96,-0.06
6.208,0.16,0.35,-0.22,-2.83,-3.88,0.28,-0.02,0.96,-0.06
6.211,0.16,0.35,-0.22,-2.83,-3.88,0.28,-0.53,0.8,-1.26
6.212,0.16,0.35,-0.22,-2.56,-4.19,-0.06,-0.53,0.8,-1.26
6.214,0.16,0.35,-0.22,-2.56,-4.19,-0.06,-0.53,0.8,-1.26
6.216,-0.06,0.22,-0.17,-2.56,-4.19,-0.06,-0.53,0.8,-1.26
6.232,-0.04,0.25,-0.02,-2.56,-4.19,-0.06,-0.53,0.8,-1.26
6.234,-0.04,0.25,-0.02,-2.56,-4.19,-0.06,-0.77,-0.38,-2.6
6.234,-0.04,0.25,-0.02,-4.49,-3.87,1.77,-0.77,-0.38,-2.6
6.271,0.26,0.41,-0.16,-4.49,-3.87,1.77,-0.77,-0.38,-2.6
6.276,0.26,0.41,-0.16,-4.49,-3.87,1.77,-0.77,-0.38,-2.6
6.277,0.26,0.41,-0.16,-1.91,-4.1,1.72,-0.77,-0.38,-2.6
6.278,0.44,0.54,-0.12,-1.91,-4.1,1.72,-0.77,-0.38,-2.6
6.278,0.44,0.54,-0.12,-1.91,-4.1,1.72,-1,-2.33,-3.77
6.296,0.46,0.56,-0.03,-1.91,-4.1,1.72,-1,-2.33,-3.77
6.311,0.51,0.57,-0.18,-1.91,-4.1,1.72,-1,-2.33,-3.77
6.312,0.51,0.57,-0.18,-1.91,-4.1,1.72,-1.31,-2.64,-4.48
6.313,0.51,0.57,-0.18,-0.14,-4.72,1.59,-1.31,-2.64,-4.48
6.323,0.51,0.57,-0.18,-0.14,-4.72,1.59,-1.31,-2.64,-4.48
6.33,0.63,0.72,-0.29,-0.14,-4.72,1.59,-1.31,-2.64,-4.48
6.351,0.86,0.94,-0.33,-0.14,-4.72,1.59,-1.31,-2.64,-4.48
6.353,0.86,0.94,-0.33,-0.14,-4.72,1.59,-1.7,-2.09,-5.46
6.354,0.86,0.94,-0.33,4.93,-2.97,0.43,-1.7,-2.09,-5.46
6.378,1.04,1.17,-0.53,4.93,-2.97,0.43,-1.7,-2.09,-5.46
6.384,1.04,1.17,-0.53,4.93,-2.97,0.43,-1.7,-2.09,-5.46
6.411,1,1.53,-0.7,4.93,-2.97,0.43,-1.7,-2.09,-5.46
6.413,1,1.53,-0.7,4.93,-2.97,0.43,-1.92,-1.17,-6.17
6.414,1,1.53,-0.7,11.28,2.92,-3.67,-1.92,-1.17,-6.17
6.415,1.08,1.81,-0.78,11.28,2.92,-3.67,-1.92,-1.17,-6.17
6.43,0.79,1.56,-0.61,11.28,2.92,-3.67,-1.92,-1.17,-6.17
6.432,0.79,1.56,-0.61,11.28,2.92,-3.67,-1.58,-0.3,-5.62
6.432,0.79,1.56,-0.61,13.02,3.41,-4.17,-1.58,-0.3,-5.62
6.443,0.79,1.56,-0.61,13.02,3.41,-4.17,-1.58,-0.3,-5.62
6.449,0.21,1.18,-0.63,13.02,3.41,-4.17,-1.58,-0.3,-5.62
6.493,0.34,0.78,-0.75,13.02,3.41,-4.17,-1.58,-0.3,-5.62
6.497,0.34,0.78,-0.75,13.02,3.41,-4.17,-0.53,-0.67,-2.76
6.498,0.34,0.78,-0.75,11.11,6.67,-5.85,-0.53,-0.67,-2.76
6.499,1.21,0.59,-0.74,11.11,6.67,-5.85,-0.53,-0.67,-2.76
6.523,1.21,0.59,-0.74,11.11,6.67,-5.85,-0.53,-0.67,-2.76
6.527,-0.07,2.01,1.58,11.11,6.67,-5.85,-0.53,-0.67,-2.76
6.53,-0.07,2.01,1.58,11.11,6.67,-5.85,0.81,-2.86,1.54
6.532,-0.07,2.01,1.58,8.56,2.55,0.82,0.81,-2.86,1.54
6.533,-2.52,2.52,-0.51,8.56,2.55,0.82,0.81,-2.86,1.54
6.548,-1.51,0,-1.19,8.56,2.55,0.82,0.81,-2.86,1.54
6.551,-1.51,0,-1.19,8.56,2.55,0.82,1.23,0.43,0.57
6.552,-1.51,0,-1.19,8.21,2.47,1.27,1.23,0.43,0.57
6.578,-1.51,0,-1.19,8.21,2.47,1.27,1.23,0.43,0.57
6.581,0.86,0.54,-0.27,8.21,2.47,1.27,1.23,0.43,0.57
6.607,2.35,2.29,-0.03,8.21,2.47,1.27,1.23,0.43,0.57
6.608,2.35,2.29,-0.03,8.21,2.47,1.27,1.57,-3.23,2
6.609,2.35,2.29,-0.03,-7.41,1.24,-5.21,1.57,-3.23,2
6.609,0.37,0.96,-0.28,-7.41,1.24,-5.21,1.57,-3.23,2
6.622,0.37,0.96,-0.28,-7.41,1.24,-5.21,1.57,-3.23,2
6.627,0.18,0.5,-0.78,-7.41,1.24,-5.21,1.57,-3.23,2
6.628,0.18,0.5,-0.78,-7.41,1.24,-5.21,1.36,-0.86,1.73
6.628,0.18,0.5,-0.78,11.66,3.33,-1.95,1.36,-0.86,1.73
6.647,-0.66,1.11,-0.6,11.66,3.33,-1.95,1.36,-0.86,1.73
6.668,-1.22,1.03,-0.15,11.66,3.33,-1.95,1.36,-0.86,1.73
6.67,-1.22,1.03,-0.15,11.66,3.33,-1.95,0.89,2.63,0.06
6.671,-1.22,1.03,-0.15,11.24,3.34,-1.4,0.89,2.63,0.06
6.682,-1.22,1.03,-0.15,11.24,3.34,-1.4,0.89,2.63,0.06
6.688,-0.36,0.77,-0.15,11.24,3.34,-1.4,0.89,2.63,0.06
6.706,-0.24,0.81,-0.23,11.24,3.34,-1.4,0.89,2.63,0.06
6.708,-0.24,0.81,-0.23,11.24,3.34,-1.4,0.48,0.36,0.78
6.708,-0.24,0.81,-0.23,-5.74,0.59,-0.59,0.48,0.36,0.78
6.727,-0.15,1.02,-0.31,-5.74,0.59,-0.59,0.48,0.36,0.78
6.744,-0.15,1.02,-0.31,-5.74,0.59,-0.59,0.48,0.36,0.78
6.747,-0.04,1.02,-0.32,-5.74,0.59,-0.59,0.48,0.36,0.78
6.749,-0.04,1.02,-0.32,-5.74,0.59,-0.59,0.61,0.21,1.22
6.751,-0.04,1.02,-0.32,-0.3,0.34,-0.17,0.61,0.21,1.22
6.766,-0.07,0.96,-0.25,-0.3,0.34,-0.17,0.61,0.21,1.22
6.786,-0.15,0.97,-0.26,-0.3,0.34,-0.17,0.61,0.21,1.22
6.787,-0.15,0.97,-0.26,-0.3,0.34,-0.17,0.59,1.04,1.01
6.788,-0.15,0.97,-0.26,-0.76,0.36,0.07,0.59,1.04,1.01
6.815,-0.15,0.97,-0.26,-0.76,0.36,0.07,0.59,1.04,1.01
6.817,-0.15,0.97,-0.34,-0.76,0.36,0.07,0.59,1.04,1.01
6.824,-0.04,0.94,-0.37,-0.76,0.36,0.07,0.59,1.04,1.01
6.826,-0.04,0.94,-0.37,-0.76,0.36,0.07,0.52,0.62,1.01
6.828,-0.04,0.94,-0.37,-0.94,0.56,0.25,0.52,0.62,1.01
6.844,0.06,0.98,-0.34,-0.94,0.56,0.25,0.52,0.62,1.01
6.862,0.06,0.98,-0.34,-0.94,0.56,0.25,0.52,0.62,1.01
6.864,0,1,-0.33,-0.94,0.56,0.25,0.52,0.62,1.01
6.866,0,1,-0.33,-0.94,0.56,0.25,0.49,0.49,0.94
6.867,0,1,-0.33,-0.05,0.71,-0.19,0.49,0.49,0.94
6.886,-0.03,1.01,-0.34,-0.05,0.71,-0.19,0.49,0.49,0.94
6.917,0.01,1.02,-0.35,-0.05,0.71,-0.19,0.49,0.49,0.94
6.918,0.01,1.02,-0.35,-0.05,0.71,-0.19,0.46,0.6,0.83
6.919,0.01,1.02,-0.35,-0.41,0.76,-0.04,0.46,0.6,0.83
6.924,0.01,1.02,-0.35,-0.41,0.76,-0.04,0.46,0.6,0.83
6.926,0.05,1.04,-0.31,-0.41,0.76,-0.04,0.46,0.6,0.83
6.943,-0.05,1.02,-0.26,-0.41,0.76,-0.04,0.46,0.6,0.83
6.944,-0.05,1.02,-0.26,-0.41,0.76,-0.04,0.42,0.66,0.86
6.945,-0.05,1.02,-0.26,-0.78,1.33,0.2,0.42,0.66,0.86
6.964,-0.33,0.97,-0.31,-0.78,1.33,0.2,0.42,0.66,0.86
6.992,-0.33,0.97,-0.31,-0.78,1.33,0.2,0.42,0.66,0.86
6.996,-0.49,0.98,-0.4,-0.78,1.33,0.2,0.42,0.66,0.86
6.998,-0.49,0.98,-0.4,-0.78,1.33,0.2,0.46,1.33,1.17
6.999,-0.49,0.98,-0.4,-4.2,1.07,0.43,0.46,1.33,1.17
7.023,-0.34,1.13,-0.32,-4.2,1.07,0.43,0.46,1.33,1.17
7.025,-0.13,1.3,-0.16,-4.2,1.07,0.43,0.46,1.33,1.17
7.026,-0.13,1.3,-0.16,-4.2,1.07,0.43,0.59,1.56,1.77
7.026,-0.13,1.3,-0.16,-4.93,1.26,0.51,0.59,1.56,1.77
7.042,-0.13,1.3,-0.16,-4.93,1.26,0.51,0.59,1.56,1.77
7.044,0.04,1.26,0,-4.93,1.26,0.51,0.59,1.56,1.77
7.063,0.23,1.23,0.09,-4.93,1.26,0.51,0.59,1.56,1.77
7.065,0.23,1.23,0.09,-4.93,1.26,0.51,0.69,1.23,2.37
7.066,0.23,1.23,0.09,-4.42,3.89,2.19,0.69,1.23,2.37
7.086,0.19,1.37,-0.06,-4.42,3.89,2.19,0.69,1.23,2.37
7.102,-0.23,1.97,-0.18,-4.42,3.89,2.19,0.69,1.23,2.37
7.103,-0.23,1.97,-0.18,-4.42,3.89,2.19,0.69,1.55,2.58
7.104,-0.23,1.97,-0.18,-4.42,3.89,2.19,0.69,1.55,2.58
7.105,-0.23,1.97,-0.18,-3.35,7.09,3.2,0.69,1.55,2.58
7.121,-0.77,2.02,-0.13,-3.35,7.09,3.2,0.69,1.55,2.58
7.141,-1.27,1.32,-0.56,-3.35,7.09,3.2,0.69,1.55,2.58
7.144,-1.27,1.32,-0.56,-3.35,7.09,3.2,0.59,3.4,2.18
7.147,-1.27,1.32,-0.56,-4.4,7.43,2.72,0.59,3.4,2.18
7.161,-1.08,1.58,-1,-4.4,7.43,2.72,0.59,3.4,2.18
7.162,-1.08,1.58,-1,-4.4,7.43,2.72,0.59,3.4,2.18
7.181,0.51,1.96,-0.53,-4.4,7.43,2.72,0.59,3.4,2.18
7.183,0.51,1.96,-0.53,-4.4,7.43,2.72,0.47,2.14,2.25
7.184,0.51,1.96,-0.53,-15.85,8.99,-2.62,0.47,2.14,2.25
7.205,1.3,1.36,-0.82,-15.85,8.99,-2.62,0.47,2.14,2.25
7.222,0.79,0.89,-0.79,-15.85,8.99,-2.62,0.47,2.14,2.25
7.224,0.79,0.89,-0.79,-15.85,8.99,-2.62,0.3,-1.29,3.55
7.225,0.79,0.89,-0.79,2.05,7.43,-3.64,0.3,-1.29,3.55
7.227,0.79,0.89,-0.79,2.05,7.43,-3.64,0.3,-1.29,3.55
7.24,0.35,0.53,-0.14,2.05,7.43,-3.64,0.3,-1.29,3.55
7.26,0.47,0.14,-0.51,2.05,7.43,-3.64,0.3,-1.29,3.55
7.263,0.47,0.14,-0.51,2.05,7.43,-3.64,-0.21,-0.54,1.47
7.265,0.47,0.14,-0.51,1.73,7.66,-3.5,-0.21,-0.54,1.47
7.294,0.39,0.22,-0.54,1.73,7.66,-3.5,-0.21,-0.54,1.47
7.297,0.39,0.22,-0.54,1.73,7.66,-3.5,-0.21,-0.54,1.47
7.301,0.39,0.22,-0.54,-2.67,-3.39,-0.63,-0.21,-0.54,1.47
7.302,0.17,0.41,0.1,-2.67,-3.39,-0.63,-0.21,-0.54,1.47
7.303,0.17,0.41,0.1,-2.67,-3.39,-0.63,-0.69,0.32,-0.67
7.322,0.19,0.36,-0.18,-2.67,-3.39,-0.63,-0.69,0.32,-0.67
7.34,0.11,0.27,-0.28,-2.67,-3.39,-0.63,-0.69,0.32,-0.67
7.344,0.11,0.27,-0.28,-2.67,-3.39,-0.63,-1.32,0.31,-1.65
7.346,0.11,0.27,-0.28,-4.6,-3.44,1.65,-1.32,0.31,-1.65
7.348,0.11,0.27,-0.28,-4.6,-3.44,1.65,-1.32,0.31,-1.65
7.358,0.1,0.32,-0.18,-4.6,-3.44,1.65,-1.32,0.31,-1.65
7.389,0.24,0.45,-0.21,-4.6,-3.44,1.65,-1.32,0.31,-1.65
7.393,0.24,0.45,-0.21,-4.6,-3.44,1.65,-1.51,-0.93,-2.92
7.394,0.24,0.45,-0.21,-3.61,-4.19,1.4,-1.51,-0.93,-2.92
7.398,0.34,0.47,-0.24,-3.61,-4.19,1.4,-1.51,-0.93,-2.92
7.401,0.34,0.47,-0.24,-3.61,-4.19,1.4,-1.51,-0.93,-2.92
7.418,0.33,0.43,-0.18,-3.61,-4.19,1.4,-1.51,-0.93,-2.92
7.419,0.33,0.43,-0.18,-3.61,-4.19,1.4,-1.59,-2.02,-3.71
7.42,0.33,0.43,-0.18,-1.52,-4.27,0.33,-1.59,-2.02,-3.71
7.438,0.31,0.46,-0.22,-1.52,-4.27,0.33,-1.59,-2.02,-3.71
7.459,0.31,0.46,-0.22,1.47,-4,-0.27,-1.59,-2.02,-3.71
7.462,0.44,0.61,-0.34,1.47,-4,-0.27,-1.59,-2.02,-3.71
7.464,0.44,0.61,-0.34,1.47,-4,-0.27,-1.6,-2.44,-4.34
7.467,0.44,0.61,-0.34,1.47,-4,-0.27,-1.6,-2.44,-4.34
7.489,0.75,0.83,-0.41,1.47,-4,-0.27,-1.6,-2.44,-4.34
7.497,1.04,1.01,-0.51,1.47,-4,-0.27,-1.6,-2.44,-4.34
7.498,1.04,1.01,-0.51,1.47,-4,-0.27,-1.86,-2.49,-5.14
7.499,1.04,1.01,-0.51,3.44,-4.28,-0.83,-1.86,-2.49,-5.14
7.524,1.04,1.16,-0.68,3.44,-4.28,-0.83,-1.86,-2.49,-5.14
7.527,1.04,1.16,-0.68,3.44,-4.28,-0.83,-1.86,-2.49,-5.14
7.536,1.05,1.44,-0.74,3.44,-4.28,-0.83,-1.86,-2.49,-5.14
7.539,1.05,1.44,-0.74,3.44,-4.28,-0.83,-2.13,-1.17,-5.57
7.541,1.05,1.44,-0.74,11.04,0.76,-4.35,-2.13,-1.17,-5.57
7.567,1.07,1.57,-0.79,11.04,0.76,-4.35,-2.13,-1.17,-5.57
7.597,0.36,1.27,-0.72,11.04,0.76,-4.35,-2.13,-1.17,-5.57
7.598,0.36,1.27,-0.72,11.04,0.76,-4.35,-1.69,0.59,-4.85
7.599,0.36,1.27,-0.72,11.41,5.31,-6.92,-1.69,0.59,-4.85
7.599,0.36,1.27,-0.72,11.41,5.31,-6.92,-1.69,0.59,-4.85
7.6,0.06,1.13,-0.64,11.41,5.31,-6.92,-1.69,0.59,-4.85
7.615,0.84,0.94,-0.42,11.41,5.31,-6.92,-1.69,0.59,-4.85
7.617,0.84,0.94,-0.42,11.41,5.31,-6.92,-0.26,-0.01,-2.17
7.618,0.84,0.94,-0.42,11.94,5.53,-6.89,-0.26,-0.01,-2.17
7.637,1.18,0.97,-0.57,11.94,5.53,-6.89,-0.26,-0.01,-2.17
7.641,1.18,0.97,-0.57,11.94,5.53,-6.89,-0.26,-0.01,-2.17
7.658,-1.75,2.61,2.41,11.94,5.53,-6.89,-0.26,-0.01,-2.17
7.662,-1.75,2.61,2.41,11.94,5.53,-6.89,0.72,-1.12,1.54
7.664,-1.75,2.61,2.41,9.98,1.22,-4.68,0.72,-1.12,1.54
7.676,-2.62,1.4,-1.28,9.98,1.22,-4.68,0.72,-1.12,1.54
7.709,-1.07,-0.41,-1.34,9.98,1.22,-4.68,0.72,-1.12,1.54
7.712,-1.07,-0.41,-1.34,9.98,1.22,-4.68,1.32,0.29,0.11
7.713,-1.07,-0.41,-1.34,-14.42,3.03,0.44,1.32,0.29,0.11
7.716,-1.07,-0.41,-1.34,-14.42,3.03,0.44,1.32,0.29,0.11
7.718,0.99,1.15,-0.24,-14.42,3.03,0.44,1.32,0.29,0.11
7.746,2.23,2.03,-0.01,-14.42,3.03,0.44,1.32,0.29,0.11
7.747,2.23,2.03,-0.01,-14.42,3.03,0.44,1.64,-4.77,2.6
7.748,2.23,2.03,-0.01,-14.86,2.74,0.44,1.64,-4.77,2.6
7.754,0.69,0.85,-0.36,-14.86,2.74,0.44,1.64,-4.77,2.6
7.76,0.69,0.85,-0.36,-14.86,2.74,0.44,1.64,-4.77,2.6
7.781,0.69,0.85,-0.36,14.99,4.01,-0.48,1.64,-4.77,2.6
7.783,0.33,0.72,-0.85,14.99,4.01,-0.48,1.64,-4.77,2.6
7.784,0.33,0.72,-0.85,14.99,4.01,-0.48,1.29,-0.82,1.38
7.806,-1.04,1.24,-0.67,14.99,4.01,-0.48,1.29,-0.82,1.38
7.812,-1.4,0.94,-0.16,14.99,4.01,-0.48,1.29,-0.82,1.38
7.813,-1.4,0.94,-0.16,14.99,4.01,-0.48,0.84,3.35,-0.21
7.814,-1.4,0.94,-0.16,-4.8,0.4,-3.33,0.84,3.35,-0.21
7.82,-1.4,0.94,-0.16,-4.8,0.4,-3.33,0.84,3.35,-0.21
7.832,-0.14,0.68,-0.02,-4.8,0.4,-3.33,0.84,3.35,-0.21
7.852,-0.17,0.84,-0.14,-4.8,0.4,-3.33,0.84,3.35,-0.21
7.857,-0.17,0.84,-0.14,-4.8,0.4,-3.33,0.31,-0.14,0.81
7.859,-0.17,0.84,-0.14,-5,0.36,-3.17,0.31,-0.14,0.81
7.881,-0.07,1.05,-0.29,-5,0.36,-3.17,0.31,-0.14,0.81
7.883,-0.07,1.05,-0.29,-5,0.36,-3.17,0.31,-0.14,0.81
7.911,0.08,1.01,-0.28,-5,0.36,-3.17,0.31,-0.14,0.81
7.913,0.08,1.01,-0.28,-5,0.36,-3.17,0.54,0.14,1.21
7.914,0.08,1.01,-0.28,0.22,-0.74,1,0.54,0.14,1.21
7.914,-0.19,0.96,-0.24,0.22,-0.74,1,0.54,0.14,1.21
7.931,-0.37,0.94,-0.19,0.22,-0.74,1,0.54,0.14,1.21
7.933,-0.37,0.94,-0.19,0.22,-0.74,1,0.54,1.92,1
7.933,-0.37,0.94,-0.19,-0.62,0.36,0.46,0.54,1.92,1
7.94,-0.37,0.94,-0.19,-0.62,0.36,0.46,0.54,1.92,1
7.952,-0.35,0.91,-0.2,-0.62,0.36,0.46,0.54,1.92,1
7.991,-0.08,0.92,-0.3,-0.62,0.36,0.46,0.54,1.92,1
7.993,-0.08,0.92,-0.3,-0.62,0.36,0.46,0.55,0.76,1.13
7.995,-0.08,0.92,-0.3,-1.09,0.39,0.67,0.55,0.76,1.13
7.997,0.12,0.98,-0.31,-1.09,0.39,0.67,0.55,0.76,1.13
8,0.12,0.98,-0.31,-1.09,0.39,0.67,0.55,0.76,1.13
8.017,0.11,1.03,-0.27,-1.09,0.39,0.67,0.55,0.76,1.13
8.019,0.11,1.03,-0.27,-1.09,0.39,0.67,0.62,-0.04,1.25
8.02,0.11,1.03,-0.27,-0.98,0.14,0.5,0.62,-0.04,1.25
8.029,0.01,1.01,-0.29,-0.98,0.14,0.5,0.62,-0.04,1.25
8.05,-0.03,1.02,-0.35,-0.98,0.14,0.5,0.62,-0.04,1.25
8.052,-0.03,1.02,-0.35,-0.98,0.14,0.5,0.67,0.62,1.1
8.053,-0.03,1.02,-0.35,-0.16,1.03,0.43,0.67,0.62,1.1
8.062,-0.03,1.02,-0.35,-0.16,1.03,0.43,0.67,0.62,1.1
8.069,0.08,1.06,-0.37,-0.16,1.03,0.43,0.67,0.62,1.1
8.092,0.02,1.05,-0.28,-0.16,1.03,0.43,0.67,0.62,1.1
8.095,0.02,1.05,-0.28,-0.16,1.03,0.43,0.7,0.87,1.11
8.097,0.02,1.05,-0.28,-0.66,1.14,0.64,0.7,0.87,1.11
