time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
6.77,0.21,1.61,0.07,4.75,6.29,3.05,-0.58,-0.14,-0.87
6.805,0.21,1.61,0.07,4.75,6.29,3.05,-0.58,-0.14,-0.87
6.809,0.38,1.42,-0.01,4.75,6.29,3.05,-0.58,-0.14,-0.87
6.81,0.38,1.42,-0.01,4.75,6.29,3.05,-0.64,-0.32,-1.18
6.811,0.38,1.42,-0.01,6.71,4.5,1.99,-0.64,-0.32,-1.18
6.847,0.67,1.22,-0.13,6.71,4.5,1.99,-0.64,-0.32,-1.18
6.85,0.67,1.22,-0.13,6.71,4.5,1.99,-0.31,0.35,-1.52
6.851,0.67,1.22,-0.13,9.94,2.6,0.72,-0.31,0.35,-1.52
6.865,0.67,1.22,-0.13,9.94,2.6,0.72,-0.31,0.35,-1.52
6.9,0.04,1.39,-0.62,9.94,2.6,0.72,-0.31,0.35,-1.52
6.901,0.04,1.39,-0.62,9.94,2.6,0.72,-0.03,4.01,-2.59
6.902,0.04,1.39,-0.62,4.25,4.64,-3.51,-0.03,4.01,-2.59
6.956,0.04,1.39,-0.62,4.25,4.64,-3.51,-0.03,4.01,-2.59
6.96,-1.13,0.98,-0.8,4.25,4.64,-3.51,-0.03,4.01,-2.59
6.962,-1.13,0.98,-0.8,4.25,4.64,-3.51,-0.5,3.99,-3.46
6.964,-1.13,0.98,-0.8,-6.34,1.05,-4.69,-0.5,3.99,-3.46
6.966,-0.25,0.92,-0.67,-6.34,1.05,-4.69,-0.5,3.99,-3.46
6.968,-0.25,0.92,-0.67,-6.34,1.05,-4.69,-0.92,0.8,-2.23
6.97,-0.25,0.92,-0.67,2.91,0.8,-3.48,-0.92,0.8,-2.23
6.983,-0.25,0.92,-0.67,2.91,0.8,-3.48,-0.92,0.8,-2.23
7.007,-0.22,0.75,-0.66,2.91,0.8,-3.48,-0.92,0.8,-2.23
7.009,-0.22,0.75,-0.66,2.91,0.8,-3.48,-1.33,0.48,-1.94
7.01,-0.22,0.75,-0.66,3.69,-0.57,-3.62,-1.33,0.48,-1.94
7.042,-0.22,0.75,-0.66,3.69,-0.57,-3.62,-1.33,0.48,-1.94
7.044,-0.22,0.75,-0.66,2.68,-1.95,-2.85,-1.33,0.48,-1.94
7.045,-0.36,0.58,-0.56,2.68,-1.95,-2.85,-1.33,0.48,-1.94
7.046,-0.36,0.58,-0.56,2.68,-1.95,-2.85,-1.76,1.11,-1.69
7.09,-0.19,0.64,-0.62,2.68,-1.95,-2.85,-1.76,1.11,-1.69
7.093,-0.19,0.64,-0.62,2.68,-1.95,-2.85,-1.97,1.6,-1.27
7.095,-0.19,0.64,-0.62,4.52,-1.23,-3.64,-1.97,1.6,-1.27
7.103,-0.19,0.64,-0.62,4.52,-1.23,-3.64,-1.97,1.6,-1.27
7.128,-0.07,0.71,-0.87,4.52,-1.23,-3.64,-1.97,1.6,-1.27
7.133,-0.07,0.71,-0.87,4.52,-1.23,-3.64,-1.96,2.81,-1.03
7.135,-0.07,0.71,-0.87,5.59,-0.46,-5.84,-1.96,2.81,-1.03
7.161,-0.28,0.73,-1.05,5.59,-0.46,-5.84,-1.96,2.81,-1.03
7.164,-0.28,0.73,-1.05,5.59,-0.46,-5.84,-1.96,3.4,-0.87
7.165,-0.28,0.73,-1.05,3.32,-0.24,-7.21,-1.96,3.4,-0.87
7.166,-0.28,0.73,-1.05,3.32,-0.24,-7.21,-1.96,3.4,-0.87
7.209,-0.43,0.66,-1.05,3.32,-0.24,-7.21,-1.96,3.4,-0.87
7.212,-0.43,0.66,-1.05,3.32,-0.24,-7.21,-2,2.55,-0.44
7.214,-0.43,0.66,-1.05,1.65,-1.1,-7.08,-2,2.55,-0.44
7.246,-0.43,0.66,-1.05,1.65,-1.1,-7.08,-2,2.55,-0.44
7.253,-0.26,0.64,-1.05,1.65,-1.1,-7.08,-2,2.55,-0.44
7.254,-0.26,0.64,-1.05,1.65,-1.1,-7.08,-1.95,1.85,0.14
7.254,-0.26,0.64,-1.05,3.04,-1.59,-7.1,-1.95,1.85,0.14
7.286,-0.26,0.59,-1,3.04,-1.59,-7.1,-1.95,1.85,0.14
7.289,-0.26,0.59,-1,3.04,-1.59,-7.1,-1.89,2.54,0.67
7.29,-0.26,0.59,-1,2.49,-2.39,-6.58,-1.89,2.54,0.67
7.291,-0.26,0.59,-1,2.49,-2.39,-6.58,-1.89,2.54,0.67
7.324,-0.37,0.58,-0.91,2.49,-2.39,-6.58,-1.89,2.54,0.67
7.327,-0.37,0.58,-0.91,2.49,-2.39,-6.58,-1.8,3.46,1.14
7.328,-0.37,0.58,-0.91,0.51,-2.89,-5.57,-1.8,3.46,1.14
7.342,-0.37,0.58,-0.91,0.51,-2.89,-5.57,-1.8,3.46,1.14
7.361,-0.36,0.57,-0.9,0.51,-2.89,-5.57,-1.8,3.46,1.14
7.363,-0.36,0.57,-0.9,0.51,-2.89,-5.57,-1.79,4.03,1.57
7.364,-0.36,0.57,-0.9,-0.45,-3.31,-5.43,-1.79,4.03,1.57
7.405,-0.61,0.56,-0.95,-0.45,-3.31,-5.43,-1.79,4.03,1.57
7.41,-0.61,0.56,-0.95,-0.45,-3.31,-5.43,-1.89,3.96,1.88
7.411,-0.61,0.56,-0.95,-3.98,-3.85,-6.1,-1.89,3.96,1.88
7.413,-0.61,0.56,-0.95,-3.98,-3.85,-6.1,-1.89,3.96,1.88
7.458,-0.72,0.54,-0.72,-3.98,-3.85,-6.1,-1.89,3.96,1.88
7.462,-0.72,0.54,-0.72,-3.98,-3.85,-6.1,-1.9,2.31,2.25
7.463,-0.72,0.54,-0.72,-6.08,-4.26,-4.32,-1.9,2.31,2.25
7.464,-0.72,0.54,-0.72,-6.08,-4.26,-4.32,-1.9,2.31,2.25
7.479,-0.51,0.6,-0.43,-6.08,-4.26,-4.32,-1.9,2.31,2.25
7.48,-0.51,0.6,-0.43,-6.08,-4.26,-4.32,-1.6,1.14,2.28
7.481,-0.51,0.6,-0.43,-4.96,-3.84,-2.06,-1.6,1.14,2.28
7.52,-0.4,0.65,-0.44,-4.96,-3.84,-2.06,-1.6,1.14,2.28
7.522,-0.4,0.65,-0.44,-4.96,-3.84,-2.06,-1.13,2.02,1.53
7.523,-0.4,0.65,-0.44,-4.96,-3.84,-2.06,-1.13,2.02,1.53
7.524,-0.4,0.65,-0.44,-4.48,-3.37,-2.56,-1.13,2.02,1.53
7.56,-0.73,0.61,-0.55,-4.48,-3.37,-2.56,-1.13,2.02,1.53
7.564,-0.73,0.61,-0.55,-7.91,-3.75,-3.93,-1.13,2.02,1.53
7.566,-0.73,0.61,-0.55,-7.91,-3.75,-3.93,-0.67,2.98,0.31
7.583,-0.73,0.61,-0.55,-7.91,-3.75,-3.93,-0.67,2.98,0.31
7.612,-0.8,0.53,-0.45,-7.91,-3.75,-3.93,-0.67,2.98,0.31
7.616,-0.8,0.53,-0.45,-7.91,-3.75,-3.93,-0.23,1.8,-0.42
7.618,-0.8,0.53,-0.45,-8.36,-4.48,-3.04,-0.23,1.8,-0.42
7.649,-0.51,1.06,-0.46,-8.36,-4.48,-3.04,-0.23,1.8,-0.42
7.651,-0.51,1.06,-0.46,-8.36,-4.48,-3.04,0.56,0.73,-0.87
7.653,-0.51,1.06,-0.46,-5.2,0.76,-2.94,0.56,0.73,-0.87
7.654,-0.51,1.06,-0.46,-5.2,0.76,-2.94,0.56,0.73,-0.87
7.682,-0.51,1.06,-0.46,-3.43,8.08,-0.45,0.56,0.73,-0.87
7.683,-0.41,1.81,-0.25,-3.43,8.08,-0.45,0.56,0.73,-0.87
7.684,-0.41,1.81,-0.25,-3.43,8.08,-0.45,0.9,0.58,-1.87
7.718,-0.41,1.81,-0.25,-3.43,8.08,-0.45,0.9,0.58,-1.87
7.72,0.01,0.39,-0.38,-3.43,8.08,-0.45,0.9,0.58,-1.87
7.722,0.01,0.39,-0.38,-3.43,8.08,-0.45,0.37,0.05,-0.81
7.724,0.01,0.39,-0.38,0.9,-5.77,-1.62,0.37,0.05,-0.81
7.756,-1.37,0.67,-0.26,0.9,-5.77,-1.62,0.37,0.05,-0.81
7.76,-1.37,0.67,-0.26,0.9,-5.77,-1.62,0.43,1.42,-1.26
7.761,-1.37,0.67,-0.26,-12.03,-2.8,-0.15,0.43,1.42,-1.26
7.764,-1.37,0.67,-0.26,-12.03,-2.8,-0.15,0.43,1.42,-1.26
7.813,-0.17,1.46,-0.53,-12.03,-2.8,-0.15,0.43,1.42,-1.26
7.817,-0.17,1.46,-0.53,-0.19,4.87,-2.7,0.43,1.42,-1.26
7.819,-0.17,1.46,-0.53,-0.19,4.87,-2.7,0.39,-0.06,-0.09
7.821,-0.17,1.46,-0.53,-0.19,4.87,-2.7,0.39,-0.06,-0.09
7.851,-0.43,0.95,-0.35,-0.19,4.87,-2.7,0.39,-0.06,-0.09
7.854,-0.43,0.95,-0.35,-0.19,4.87,-2.7,0.02,0.41,0.12
7.856,-0.43,0.95,-0.35,-2.86,-0.13,-0.83,0.02,0.41,0.12
7.883,-0.65,0.98,-0.31,-2.86,-0.13,-0.83,0.02,0.41,0.12
7.885,-0.65,0.98,-0.31,-2.86,-0.13,-0.83,-0.07,0.05,0.47
7.886,-0.65,0.98,-0.31,-5.08,0.08,-0.47,-0.07,0.05,0.47
7.887,-0.65,0.98,-0.31,-5.08,0.08,-0.47,-0.07,0.05,0.47
7.922,0,0.97,-0.25,-5.08,0.08,-0.47,-0.07,0.05,0.47
7.924,0,0.97,-0.25,-5.08,0.08,-0.47,-0.14,-0.64,0.94
7.925,0,0.97,-0.25,0.97,-0.07,0.02,-0.14,-0.64,0.94
7.942,0,0.97,-0.25,0.97,-0.07,0.02,-0.14,-0.64,0.94
7.954,-0.2,0.97,-0.24,0.97,-0.07,0.02,-0.14,-0.64,0.94
7.955,-0.2,0.97,-0.24,0.97,-0.07,0.02,-0.17,0.02,0.8
7.955,-0.2,0.97,-0.24,-1.27,-0.04,0.07,-0.17,0.02,0.8
8.001,-0.05,0.87,-0.23,-1.27,-0.04,0.07,-0.17,0.02,0.8
8.004,-0.05,0.87,-0.23,-1.27,-0.04,0.07,-0.23,-0.04,0.79
8.006,-0.05,0.87,-0.23,-0.11,-1.11,0.11,-0.23,-0.04,0.79
8.009,-0.05,0.87,-0.23,-0.11,-1.11,0.11,-0.23,-0.04,0.79
8.049,0.06,0.79,-0.28,-0.11,-1.11,0.11,-0.23,-0.04,0.79
8.05,0.06,0.79,-0.28,-0.11,-1.11,0.11,-0.21,0.33,0.57
8.051,0.06,0.79,-0.28,0.73,-1.89,-0.52,-0.21,0.33,0.57
8.062,0.06,0.79,-0.28,0.73,-1.89,-0.52,-0.21,0.33,0.57
8.071,-0.13,0.82,-0.3,0.73,-1.89,-0.52,-0.21,0.33,0.57
8.072,-0.13,0.82,-0.3,0.73,-1.89,-0.52,-0.11,0.65,0.33
8.073,-0.13,0.82,-0.3,-1.28,-1.57,-0.72,-0.11,0.65,0.33
8.113,0.07,0.88,-0.24,-1.28,-1.57,-0.72,-0.11,0.65,0.33
8.115,0.07,0.88,-0.24,0.54,-0.92,-0.16,-0.11,0.65,0.33
8.116,0.07,0.88,-0.24,0.54,-0.92,-0.16,-0.07,0.36,0.24
8.12,0.07,0.88,-0.24,0.54,-0.92,-0.16,-0.07,0.36,0.24
8.152,0.21,1.14,-0.3,0.54,-0.92,-0.16,-0.07,0.36,0.24
8.153,0.21,1.14,-0.3,0.54,-0.92,-0.16,-0.04,0.66,0.06
8.154,0.21,1.14,-0.3,1.79,1.56,-0.76,-0.04,0.66,0.06
8.196,0.21,1.14,-0.3,1.79,1.56,-0.76,-0.04,0.66,0.06
8.199,-0.06,1.03,-0.28,1.79,1.56,-0.76,-0.04,0.66,0.06
8.199,-0.06,1.03,-0.28,1.79,1.56,-0.76,-0.18,0.71,-0.11
8.2,-0.06,1.03,-0.28,-0.88,0.49,-0.63,-0.18,0.71,-0.11
8.243,-0.1,0.84,-0.14,-0.88,0.49,-0.63,-0.18,0.71,-0.11
8.247,-0.1,0.84,-0.14,-0.88,0.49,-0.63,-0.17,0.31,-0.19
8.249,-0.1,0.84,-0.14,-1.13,-1.42,0.65,-0.17,0.31,-0.19
8.251,-0.1,0.84,-0.14,-1.13,-1.42,0.65,-0.17,0.31,-0.19
8.271,0.14,1.26,-0.24,-1.13,-1.42,0.65,-0.17,0.31,-0.19
8.275,0.14,1.26,-0.24,-1.13,-1.42,0.65,-0.05,0.15,-0.28
8.277,0.14,1.26,-0.24,1.28,2.68,-0.35,-0.05,0.15,-0.28
8.301,0.14,1.26,-0.24,1.28,2.68,-0.35,-0.05,0.15,-0.28
8.31,-0.33,1.01,-0.41,1.28,2.68,-0.35,-0.05,0.15,-0.28
8.312,-0.33,1.01,-0.41,1.28,2.68,-0.35,-0.21,0.24,-0.23
8.313,-0.33,1.01,-0.41,-3.27,0.26,-2,-0.21,0.24,-0.23
8.349,-0.49,0.7,-0.27,-3.27,0.26,-2,-0.21,0.24,-0.23
8.35,-0.49,0.7,-0.27,-3.27,0.26,-2,-0.49,0.06,0.2
8.351,-0.49,0.7,-0.27,-4.8,-2.81,-0.82,-0.49,0.06,0.2
8.36,-0.49,0.7,-0.27,-4.8,-2.81,-0.82,-0.49,0.06,0.2
8.389,0.25,1.15,0.01,-4.8,-2.81,-0.82,-0.49,0.06,0.2
8.39,0.25,1.15,0.01,-4.8,-2.81,-0.82,-0.43,-0.51,0.42
8.391,0.25,1.15,0.01,2.28,1.58,1.74,-0.43,-0.51,0.42
8.42,0.25,1.15,0.01,2.28,1.58,1.74,-0.43,-0.51,0.42
8.449,0.11,1.1,-0.16,2.28,1.58,1.74,-0.43,-0.51,0.42
8.452,0.11,1.1,-0.16,2.28,1.58,1.74,-0.27,-0.22,0.15
8.455,0.11,1.1,-0.16,0.89,1,-0.05,-0.27,-0.22,0.15
8.467,-0.09,0.89,-0.25,0.89,1,-0.05,-0.27,-0.22,0.15
8.468,-0.09,0.89,-0.25,0.89,1,-0.05,-0.29,-0.37,0.06
8.469,-0.09,0.89,-0.25,-1.04,-1,-1.03,-0.29,-0.37,0.06
8.479,-0.09,0.89,-0.25,-1.04,-1,-1.03,-0.29,-0.37,0.06
8.514,0.1,1,-0.1,-1.04,-1,-1.03,-0.29,-0.37,0.06
8.517,0.1,1,-0.1,-1.04,-1,-1.03,-0.32,-0.54,-0.07
8.518,0.1,1,-0.1,0.85,-0.02,0.3,-0.32,-0.54,-0.07
8.539,0.1,1,-0.1,0.85,-0.02,0.3,-0.32,-0.54,-0.07
8.546,-0.03,1.02,-0.01,0.85,-0.02,0.3,-0.32,-0.54,-0.07
8.546,-0.03,1.02,-0.01,0.85,-0.02,0.3,-0.25,-0.15,-0.23
8.547,-0.03,1.02,-0.01,-0.34,0.19,1.15,-0.25,-0.15,-0.23
8.588,-0.03,1.02,-0.01,0.47,0.66,0.58,-0.25,-0.15,-0.23
8.591,0.04,1.07,-0.06,0.47,0.66,0.58,-0.25,-0.15,-0.23
8.592,0.04,1.07,-0.06,0.47,0.66,0.58,-0.14,-0.16,-0.27
8.617,0.04,1.07,-0.06,0.47,0.66,0.58,-0.14,-0.16,-0.27
8.672,-0.1,0.96,-0.14,0.47,0.66,0.58,-0.14,-0.16,-0.27
8.675,-0.1,0.96,-0.14,0.47,0.66,0.58,-0.09,-0.16,-0.26
8.677,-0.1,0.96,-0.14,-0.84,-0.41,-0.28,-0.09,-0.16,-0.26
8.679,-0.1,0.96,-0.14,-0.84,-0.41,-0.28,-0.09,-0.16,-0.26
8.68,-0.23,0.94,-0.14,-0.84,-0.41,-0.28,-0.09,-0.16,-0.26
8.682,-0.23,0.94,-0.14,-0.84,-0.41,-0.28,-0.1,-0.16,-0.22
8.683,-0.23,0.94,-0.14,-1.95,-0.59,-0.32,-0.1,-0.16,-0.22
8.704,-0.16,0.96,-0.12,-1.95,-0.59,-0.32,-0.1,-0.16,-0.22
8.706,-0.16,0.96,-0.12,-1.95,-0.59,-0.32,-0.16,-0.37,-0.16
8.708,-0.16,0.96,-0.12,-1.14,-0.42,-0.19,-0.16,-0.37,-0.16
8.752,-0.16,0.96,-0.12,-1.14,-0.42,-0.19,-0.16,-0.37,-0.16
8.758,-0.21,0.9,-0.13,-1.14,-0.42,-0.19,-0.16,-0.37,-0.16
8.759,-0.21,0.9,-0.13,-1.14,-0.42,-0.19,-0.19,-0.2,-0.21
8.761,-0.21,0.9,-0.13,-1.61,-1.01,-0.34,-0.19,-0.2,-0.21
8.778,-0.21,0.9,-0.13,-1.61,-1.01,-0.34,-0.19,-0.2,-0.21
8.782,0.02,1.11,-0.01,-1.61,-1.01,-0.34,-0.19,-0.2,-0.21
8.783,0.02,1.11,-0.01,0.81,1.09,0.82,-0.19,-0.2,-0.21
8.784,0.02,1.11,-0.01,0.81,1.09,0.82,-0.11,-0.37,-0.25
8.825,0.12,1.07,-0.03,0.81,1.09,0.82,-0.11,-0.37,-0.25
8.827,0.12,1.07,-0.03,1.84,0.69,0.58,-0.11,-0.37,-0.25
8.828,0.12,1.07,-0.03,1.84,0.69,0.58,-0.05,-0.35,-0.2
8.839,0.12,1.07,-0.03,1.84,0.69,0.58,-0.05,-0.35,-0.2
8.861,-0.25,0.97,-0.1,1.84,0.69,0.58,-0.05,-0.35,-0.2
8.862,-0.25,0.97,-0.1,1.84,0.69,0.58,0.03,0.03,-0.28
8.862,-0.25,0.97,-0.1,-1.7,-0.32,-0.17,0.03,0.03,-0.28
8.9,-0.25,0.97,-0.1,-1.7,-0.32,-0.17,0.03,0.03,-0.28
8.901,-0.15,1.02,-0.13,-1.7,-0.32,-0.17,0.03,0.03,-0.28
8.901,-0.15,1.02,-0.13,-1.7,-0.32,-0.17,0.02,-0.28,-0.21
8.901,-0.15,1.02,-0.13,-0.55,0.23,-0.38,0.02,-0.28,-0.21
8.94,-0.15,0.99,-0.07,-0.55,0.23,-0.38,0.02,-0.28,-0.21
8.943,-0.15,0.99,-0.07,-0.54,-0.07,0.2,0.02,-0.28,-0.21
8.945,-0.15,0.99,-0.07,-0.54,-0.07,0.2,-0.02,-0.18,-0.17
8.957,-0.15,0.99,-0.07,-0.54,-0.07,0.2,-0.02,-0.18,-0.17
8.98,-0.22,0.96,-0.1,-0.54,-0.07,0.2,-0.02,-0.18,-0.17
8.981,-0.22,0.96,-0.1,-0.54,-0.07,0.2,-0.01,-0.09,-0.15
8.982,-0.22,0.96,-0.1,-1.14,-0.32,-0.12,-0.01,-0.09,-0.15
9.017,-0.22,0.96,-0.1,-1.14,-0.32,-0.12,-0.01,-0.09,-0.15
9.02,-0.13,1.02,-0.09,-1.14,-0.32,-0.12,-0.01,-0.09,-0.15
9.024,-0.13,1.02,-0.09,-1.14,-0.32,-0.12,-0.02,-0.17,-0.12
9.025,-0.13,1.02,-0.09,-0.2,0.2,-0.09,-0.02,-0.17,-0.12
9.059,-0.11,1.02,-0.09,-0.2,0.2,-0.09,-0.02,-0.17,-0.12
9.06,-0.11,1.02,-0.09,-0.2,0.2,-0.09,-0.02,-0.07,-0.12
9.062,-0.11,1.02,-0.09,0.05,0.26,-0.02,-0.02,-0.07,-0.12
9.076,-0.11,1.02,-0.09,0.05,0.26,-0.02,-0.02,-0.07,-0.12
9.098,-0.18,0.97,-0.1,0.05,0.26,-0.02,-0.02,-0.07,-0.12
9.099,-0.18,0.97,-0.1,0.05,0.26,-0.02,-0.04,0,-0.11
9.099,-0.18,0.97,-0.1,-0.56,-0.22,-0.14,-0.04,0,-0.11
9.136,-0.2,1,-0.09,-0.56,-0.22,-0.14,-0.04,0,-0.11
9.136,-0.2,1,-0.09,-0.56,-0.22,-0.14,-0.06,0,-0.09
9.137,-0.2,1,-0.09,-0.74,0,-0.14,-0.06,0,-0.09
9.137,-0.2,1,-0.09,-0.74,0,-0.14,-0.06,0,-0.09
9.177,-0.23,0.98,-0.07,-0.74,0,-0.14,-0.06,0,-0.09
9.178,-0.23,0.98,-0.07,-0.74,0,-0.14,-0.05,0.01,-0.06
9.179,-0.23,0.98,-0.07,-0.97,-0.2,0.06,-0.05,0.01,-0.06
9.196,-0.23,0.98,-0.07,-0.97,-0.2,0.06,-0.05,0.01,-0.06
9.222,-0.22,0.97,-0.06,-0.97,-0.2,0.06,-0.05,0.01,-0.06
9.223,-0.22,0.97,-0.06,-0.97,-0.2,0.06,-0.03,-0.01,-0.01
9.224,-0.22,0.97,-0.06,-0.81,-0.24,0.16,-0.03,-0.01,-0.01
9.257,-0.19,0.98,-0.06,-0.81,-0.24,0.16,-0.03,-0.01,-0.01
9.261,-0.19,0.98,-0.06,-0.81,-0.24,0.16,-0.01,0.03,0
9.263,-0.19,0.98,-0.06,-0.81,-0.24,0.16,-0.01,0.03,0
9.265,-0.19,0.98,-0.06,-0.58,-0.16,0.11,-0.01,0.03,0
9.303,-0.16,1,-0.08,-0.58,-0.16,0.11,-0.01,0.03,0
9.304,-0.16,1,-0.08,-0.58,-0.16,0.11,0,0.04,-0.01
9.305,-0.16,1,-0.08,-0.19,0.07,-0.04,0,0.04,-0.01
9.318,-0.16,1,-0.08,-0.19,0.07,-0.04,0,0.04,-0.01
9.335,-0.15,0.99,-0.06,-0.19,0.07,-0.04,0,0.04,-0.01
9.336,-0.15,0.99,-0.06,-0.19,0.07,-0.04,0.01,0.04,-0.02
9.337,-0.15,0.99,-0.06,-0.16,-0.06,0.18,0.01,0.04,-0.02
