time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
6.845,-0.06,1.02,-0.25,1.03,0.17,0.22,0.13,-0.22,-0.3
6.847,-0.06,1.02,-0.25,1.03,0.17,0.22,0.11,-0.13,-0.43
6.849,-0.06,1.02,-0.25,0.05,0.49,-0.02,0.11,-0.13,-0.43
6.849,-0.06,1.02,-0.25,0.05,0.49,-0.02,0.11,-0.13,-0.43
6.884,0.07,0.99,-0.24,0.05,0.49,-0.02,0.11,-0.13,-0.43
6.886,0.07,0.99,-0.24,0.05,0.49,-0.02,0.07,-0.24,-0.54
6.888,0.07,0.99,-0.24,1.5,0.16,0.09,0.07,-0.24,-0.54
6.907,0.07,0.99,-0.24,1.5,0.16,0.09,0.07,-0.24,-0.54
6.92,-0.04,0.97,-0.19,1.5,0.16,0.09,0.07,-0.24,-0.54
6.922,-0.04,0.97,-0.19,1.5,0.16,0.09,0.07,-0.14,-0.65
6.923,-0.04,0.97,-0.19,0.67,0.02,0.63,0.07,-0.14,-0.65
6.96,-0.07,1.06,-0.4,0.67,0.02,0.63,0.07,-0.14,-0.65
6.962,-0.07,1.06,-0.4,0.67,0.02,0.63,0.01,0.05,-0.73
6.962,-0.07,1.06,-0.4,0.66,0.91,-1.39,0.01,0.05,-0.73
6.968,-0.07,1.06,-0.4,0.66,0.91,-1.39,0.01,0.05,-0.73
6.999,-0.21,1.24,-0.35,0.66,0.91,-1.39,0.01,0.05,-0.73
7.003,-0.21,1.24,-0.35,0.66,0.91,-1.39,-0.21,-0.29,-0.7
7.004,-0.21,1.24,-0.35,-0.48,2.61,-1.07,-0.21,-0.29,-0.7
7.027,-0.21,1.24,-0.35,-0.48,2.61,-1.07,-0.21,-0.29,-0.7
7.04,-0.24,1.56,-0.01,-0.48,2.61,-1.07,-0.21,-0.29,-0.7
7.042,-0.24,1.56,-0.01,-0.48,2.61,-1.07,-0.41,-0.84,-0.55
7.043,-0.24,1.56,-0.01,-0.45,5.67,2.02,-0.41,-0.84,-0.55
7.088,0.35,1.66,0.21,-0.45,5.67,2.02,-0.41,-0.84,-0.55
7.09,0.35,1.66,0.21,-0.45,5.67,2.02,-0.64,-0.93,-0.59
7.091,0.35,1.66,0.21,5.57,6.59,3.8,-0.64,-0.93,-0.59
7.092,0.35,1.66,0.21,5.57,6.59,3.8,-0.64,-0.93,-0.59
7.119,0.67,1.55,-0.09,5.57,6.59,3.8,-0.64,-0.93,-0.59
7.12,0.67,1.55,-0.09,5.57,6.59,3.8,-0.76,-0.16,-1.03
7.121,0.67,1.55,-0.09,8.94,5.49,0.59,-0.76,-0.16,-1.03
7.146,0.67,1.55,-0.09,8.94,5.49,0.59,-0.76,-0.16,-1.03
7.16,0.76,1.19,-0.22,8.94,5.49,0.59,-0.76,-0.16,-1.03
7.163,0.76,1.19,-0.22,8.94,5.49,0.59,-0.46,0.37,-1.3
7.165,0.76,1.19,-0.22,10.18,1.99,-0.78,-0.46,0.37,-1.3
7.203,0.27,1.39,-0.52,10.18,1.99,-0.78,-0.46,0.37,-1.3
7.208,0.27,1.39,-0.52,10.18,1.99,-0.78,-0.02,3.57,-2.23
7.209,0.27,1.39,-0.52,5.86,4.12,-3.3,-0.02,3.57,-2.23
7.21,0.27,1.39,-0.52,5.86,4.12,-3.3,-0.02,3.57,-2.23
7.239,-1.07,1.07,-0.79,5.86,4.12,-3.3,-0.02,3.57,-2.23
7.242,-1.07,1.07,-0.79,5.86,4.12,-3.3,-0.17,4.48,-3.07
7.243,-1.07,1.07,-0.79,-6.45,1.4,-5.23,-0.17,4.48,-3.07
7.266,-1.07,1.07,-0.79,-6.45,1.4,-5.23,-0.17,4.48,-3.07
7.281,-0.37,0.8,-0.56,-6.45,1.4,-5.23,-0.17,4.48,-3.07
7.283,-0.37,0.8,-0.56,-6.45,1.4,-5.23,-0.86,1.32,-2.16
7.285,-0.37,0.8,-0.56,1.04,-0.98,-3.07,-0.86,1.32,-2.16
7.319,-0.13,0.58,-0.46,1.04,-0.98,-3.07,-0.86,1.32,-2.16
7.323,-0.13,0.58,-0.46,1.04,-0.98,-3.07,-1.29,0.75,-1.58
7.325,-0.13,0.58,-0.46,3.79,-2.85,-2.33,-1.29,0.75,-1.58
7.327,-0.13,0.58,-0.46,3.79,-2.85,-2.33,-1.29,0.75,-1.58
7.355,-0.4,0.45,-0.48,3.79,-2.85,-2.33,-1.29,0.75,-1.58
7.357,-0.4,0.45,-0.48,3.79,-2.85,-2.33,-1.53,1.61,-1.34
7.358,-0.4,0.45,-0.48,1.42,-3.89,-2.61,-1.53,1.61,-1.34
7.404,-0.4,0.45,-0.48,1.42,-3.89,-2.61,-1.53,1.61,-1.34
7.408,-0.23,0.51,-0.47,1.42,-3.89,-2.61,-1.53,1.61,-1.34
7.409,-0.23,0.51,-0.47,1.42,-3.89,-2.61,-1.77,1.64,-0.75
7.41,-0.23,0.51,-0.47,3.18,-3.29,-2.76,-1.77,1.64,-0.75
7.442,-0.12,0.54,-0.55,3.18,-3.29,-2.76,-1.77,1.64,-0.75
7.445,-0.12,0.54,-0.55,3.18,-3.29,-2.76,-1.86,2.24,-0.32
7.446,-0.12,0.54,-0.55,4.19,-2.98,-3.59,-1.86,2.24,-0.32
7.446,-0.12,0.54,-0.55,4.19,-2.98,-3.59,-1.86,2.24,-0.32
7.49,-0.13,0.52,-0.65,4.19,-2.98,-3.59,-1.86,2.24,-0.32
7.492,-0.13,0.52,-0.65,4.19,-2.98,-3.59,-1.84,3.21,0.07
7.493,-0.13,0.52,-0.65,3.69,-3.27,-4.43,-1.84,3.21,0.07
7.52,-0.13,0.52,-0.65,3.69,-3.27,-4.43,-1.84,3.21,0.07
7.521,-0.24,0.49,-0.68,3.69,-3.27,-4.43,-1.84,3.21,0.07
7.522,-0.24,0.49,-0.68,3.69,-3.27,-4.43,-1.85,3.76,0.46
7.522,-0.24,0.49,-0.68,2.18,-3.73,-4.59,-1.85,3.76,0.46
7.553,-0.33,0.52,-0.71,2.18,-3.73,-4.59,-1.85,3.76,0.46
7.554,-0.33,0.52,-0.71,2.18,-3.73,-4.59,-1.96,3.62,0.97
7.557,-0.33,0.52,-0.71,0.6,-3.68,-4.84,-1.96,3.62,0.97
7.566,-0.33,0.52,-0.71,0.6,-3.68,-4.84,-1.96,3.62,0.97
7.605,-0.41,0.58,-0.68,0.6,-3.68,-4.84,-1.96,3.62,0.97
7.609,-0.41,0.58,-0.68,0.6,-3.68,-4.84,-2.13,3.11,1.62
7.61,-0.41,0.58,-0.68,-0.96,-3.42,-4.74,-2.13,3.11,1.62
7.649,-0.41,0.58,-0.68,-0.96,-3.42,-4.74,-2.13,3.11,1.62
7.654,-0.45,0.61,-0.5,-0.96,-3.42,-4.74,-2.13,3.11,1.62
7.655,-0.45,0.61,-0.5,-0.96,-3.42,-4.74,-2.17,2.55,2.4
7.656,-0.45,0.61,-0.5,-2.38,-3.46,-3.45,-2.17,2.55,2.4
7.683,-0.36,0.72,-0.33,-2.38,-3.46,-3.45,-2.17,2.55,2.4
7.685,-0.36,0.72,-0.33,-2.38,-3.46,-3.45,-1.92,2.43,3.08
7.687,-0.36,0.72,-0.33,-2.65,-2.56,-2.4,-1.92,2.43,3.08
7.72,-0.36,0.72,-0.33,-2.65,-2.56,-2.4,-1.92,2.43,3.08
7.722,-0.28,1.03,-0.42,-2.65,-2.56,-2.4,-1.92,2.43,3.08
7.723,-0.28,1.03,-0.42,-2.65,-2.56,-2.4,-1.47,3.38,3.2
7.724,-0.28,1.03,-0.42,-3.16,0.35,-3.73,-1.47,3.38,3.2
7.745,-0.28,1.03,-0.42,-3.16,0.35,-3.73,-1.47,3.38,3.2
7.75,-0.74,1.25,-0.74,-3.16,0.35,-3.73,-1.47,3.38,3.2
7.751,-0.74,1.25,-0.74,-3.16,0.35,-3.73,-0.95,3.94,2.43
7.752,-0.74,1.25,-0.74,-8.45,2.62,-7.29,-0.95,3.94,2.43
7.79,-0.74,0.97,-0.62,-8.45,2.62,-7.29,-0.95,3.94,2.43
7.792,-0.74,0.97,-0.62,-8.45,2.62,-7.29,-0.41,1.67,1.3
7.792,-0.74,0.97,-0.62,-8.8,-0.13,-6.27,-0.41,1.67,1.3
7.811,-0.74,0.97,-0.62,-8.8,-0.13,-6.27,-0.41,1.67,1.3
7.829,-0.45,1.19,-0.44,-8.8,-0.13,-6.27,-0.41,1.67,1.3
7.831,-0.45,1.19,-0.44,-8.8,-0.13,-6.27,0.7,0.16,-0.16
7.832,-0.45,1.19,-0.44,-5.82,2.04,-4.12,0.7,0.16,-0.16
7.865,-0.45,1.19,-0.44,-5.82,2.04,-4.12,0.7,0.16,-0.16
7.871,0.44,1.7,0.74,-5.82,2.04,-4.12,0.7,0.16,-0.16
7.874,0.44,1.7,0.74,-5.82,2.04,-4.12,0.6,-0.4,-1.15
7.877,0.44,1.7,0.74,3.31,6.85,7.52,0.6,-0.4,-1.15
7.912,0.07,1.08,-0.15,3.31,6.85,7.52,0.6,-0.4,-1.15
7.913,0.07,1.08,-0.15,3.31,6.85,7.52,0.88,1.19,-0.69
7.914,0.07,1.08,-0.15,-0.07,0.8,-0.83,0.88,1.19,-0.69
7.926,0.07,1.08,-0.15,-0.07,0.8,-0.83,0.88,1.19,-0.69
7.947,-1.1,0.76,-0.77,-0.07,0.8,-0.83,0.88,1.19,-0.69
7.948,-1.1,0.76,-0.77,-0.07,0.8,-0.83,0.77,0.61,-0.69
7.949,-1.1,0.76,-0.77,-11.11,-2.33,-6.52,0.77,0.61,-0.69
7.985,-1.1,0.76,-0.77,-11.11,-2.33,-6.52,0.77,0.61,-0.69
7.989,0.51,1.12,0.04,-11.11,-2.33,-6.52,0.77,0.61,-0.69
7.991,0.51,1.12,0.04,-11.11,-2.33,-6.52,0.26,-1.47,0.11
7.993,0.51,1.12,0.04,4.62,1.2,1.44,0.26,-1.47,0.11
8.027,-0.36,1.09,-0.19,4.62,1.2,1.44,0.26,-1.47,0.11
8.03,-0.36,1.09,-0.19,4.62,1.2,1.44,0.39,1.4,-0.17
8.032,-0.36,1.09,-0.19,-3.84,0.94,-0.65,0.39,1.4,-0.17
8.059,-0.36,1.09,-0.19,-3.84,0.94,-0.65,0.39,1.4,-0.17
8.066,-0.41,1,-0.27,-3.84,0.94,-0.65,0.39,1.4,-0.17
8.067,-0.41,1,-0.27,-4.32,-0.02,-1.37,0.39,1.4,-0.17
8.071,-0.41,1,-0.27,-4.32,-0.02,-1.37,0.17,0.34,0.1
8.106,-0.41,1,-0.27,1.08,-0.38,0.23,0.17,0.34,0.1
8.108,0.16,0.96,-0.11,1.08,-0.38,0.23,0.17,0.34,0.1
8.109,0.16,0.96,-0.11,1.08,-0.38,0.23,-0.01,-0.14,0.35
8.11,0.16,0.96,-0.11,1.08,-0.38,0.23,-0.01,-0.14,0.35
8.145,-0.06,0.9,-0.26,1.08,-0.38,0.23,-0.01,-0.14,0.35
8.147,-0.06,0.9,-0.26,1.08,-0.38,0.23,-0.05,0.78,0.16
8.148,-0.06,0.9,-0.26,-1.15,-0.95,-1.28,-0.05,0.78,0.16
8.165,-0.06,0.9,-0.26,-1.15,-0.95,-1.28,-0.05,0.78,0.16
8.186,0.02,0.84,-0.26,-1.15,-0.95,-1.28,-0.05,0.78,0.16
8.189,0.02,0.84,-0.26,-1.15,-0.95,-1.28,-0.11,0.47,0.1
8.191,0.02,0.84,-0.26,-0.42,-1.46,-1.33,-0.11,0.47,0.1
8.224,0.06,0.96,-0.25,-0.42,-1.46,-1.33,-0.11,0.47,0.1
8.225,0.06,0.96,-0.25,-0.42,-1.46,-1.33,-0.14,0.48,-0.01
8.226,0.06,0.96,-0.25,0,-0.29,-1.24,-0.14,0.48,-0.01
8.227,0.06,0.96,-0.25,0,-0.29,-1.24,-0.14,0.48,-0.01
8.265,-0.17,1.04,-0.18,0,-0.29,-1.24,-0.14,0.48,-0.01
8.269,-0.17,1.04,-0.18,0,-0.29,-1.24,-0.21,0.75,-0.03
8.269,-0.17,1.04,-0.18,-2.24,0.49,-0.59,-0.21,0.75,-0.03
8.285,-0.17,1.04,-0.18,-2.24,0.49,-0.59,-0.21,0.75,-0.03
8.31,-0.03,1.17,-0.14,-2.24,0.49,-0.59,-0.21,0.75,-0.03
8.312,-0.03,1.17,-0.14,-2.24,0.49,-0.59,-0.31,0.08,0.07
8.313,-0.03,1.17,-0.14,-0.87,1.65,-0.35,-0.31,0.08,0.07
8.344,0.03,1.01,-0.17,-0.87,1.65,-0.35,-0.31,0.08,0.07
8.346,0.03,1.01,-0.17,-0.87,1.65,-0.35,-0.44,-0.31,0.11
8.346,0.03,1.01,-0.17,-0.39,0.11,-0.76,-0.44,-0.31,0.11
8.348,0.03,1.01,-0.17,-0.39,0.11,-0.76,-0.44,-0.31,0.11
8.383,-0.07,0.84,-0.07,-0.39,0.11,-0.76,-0.44,-0.31,0.11
8.384,-0.07,0.84,-0.07,-0.39,0.11,-0.76,-0.45,-0.33,0.19
8.385,-0.07,0.84,-0.07,-1.35,-1.52,0,-0.45,-0.33,0.19
8.409,-0.07,0.84,-0.07,-1.35,-1.52,0,-0.45,-0.33,0.19
8.435,0.19,1.02,0.06,-1.35,-1.52,0,-0.45,-0.33,0.19
8.445,0.19,1.02,0.06,-1.35,-1.52,0,-0.4,-0.18,0.19
8.447,0.19,1.02,0.06,1.1,0.24,1.07,-0.4,-0.18,0.19
8.462,0.19,1.07,-0.01,1.1,0.24,1.07,-0.4,-0.18,0.19
8.466,0.19,1.07,-0.01,1.1,0.24,1.07,-0.41,0.3,0
8.468,0.19,1.07,-0.01,1.03,0.63,0.27,-0.41,0.3,0
8.471,0.19,1.07,-0.01,1.03,0.63,0.27,-0.41,0.3,0
8.509,0.12,1.01,0.03,1.03,0.63,0.27,-0.41,0.3,0
8.513,0.12,1.01,0.03,1.03,0.63,0.27,-0.37,0.08,-0.19
8.514,0.12,1.01,0.03,0.45,0.12,0.5,-0.37,0.08,-0.19
8.531,0.12,1.01,0.03,0.45,0.12,0.5,-0.37,0.08,-0.19
8.54,-0.05,0.98,0.08,0.45,0.12,0.5,-0.37,0.08,-0.19
8.542,-0.05,0.98,0.08,0.45,0.12,0.5,-0.22,-0.28,-0.34
8.543,-0.05,0.98,0.08,-1.05,-0.22,0.94,-0.22,-0.28,-0.34
8.58,-0.02,1,-0.04,-1.05,-0.22,0.94,-0.22,-0.28,-0.34
8.583,-0.02,1,-0.04,-1.05,-0.22,0.94,-0.16,-0.45,-0.39
8.585,-0.02,1,-0.04,-0.62,-0.03,-0.36,-0.16,-0.45,-0.39
8.587,-0.02,1,-0.04,-0.62,-0.03,-0.36,-0.16,-0.45,-0.39
8.621,-0.02,1.01,-0.09,-0.62,-0.03,-0.36,-0.16,-0.45,-0.39
8.622,-0.02,1.01,-0.09,-0.62,-0.03,-0.36,-0.24,-0.28,-0.36
8.623,-0.02,1.01,-0.09,-0.48,0.07,-0.9,-0.24,-0.28,-0.36
8.644,-0.02,1.01,-0.09,-0.48,0.07,-0.9,-0.24,-0.28,-0.36
8.658,-0.1,0.98,-0.08,-0.48,0.07,-0.9,-0.24,-0.28,-0.36
8.661,-0.1,0.98,-0.08,-0.48,0.07,-0.9,-0.38,0.04,-0.33
8.662,-0.1,0.98,-0.08,-1.07,-0.2,-0.88,-0.38,0.04,-0.33
8.707,-0.06,0.99,0.06,-1.07,-0.2,-0.88,-0.38,0.04,-0.33
8.712,-0.06,0.99,0.06,-1.07,-0.2,-0.88,-0.47,0.12,-0.29
8.713,-0.06,0.99,0.06,-0.6,-0.09,0.25,-0.47,0.12,-0.29
8.714,-0.06,0.99,0.06,-0.6,-0.09,0.25,-0.47,0.12,-0.29
8.738,-0.13,0.98,0.19,-0.6,-0.09,0.25,-0.47,0.12,-0.29
8.741,-0.13,0.98,0.19,-0.6,-0.09,0.25,-0.39,0.15,-0.24
8.742,-0.13,0.98,0.19,-1.11,-0.21,1.35,-0.39,0.15,-0.24
8.764,-0.13,0.98,0.19,-1.11,-0.21,1.35,-0.39,0.15,-0.24
8.779,-0.19,0.99,0.21,-1.11,-0.21,1.35,-0.39,0.15,-0.24
8.783,-0.19,0.99,0.21,-1.11,-0.21,1.35,-0.21,-0.03,-0.16
8.785,-0.19,0.99,0.21,-1.63,-0.08,1.41,-0.21,-0.03,-0.16
8.817,-0.15,0.98,0.19,-1.63,-0.08,1.41,-0.21,-0.03,-0.16
8.819,-0.15,0.98,0.19,-1.63,-0.08,1.41,-0.03,-0.39,-0.08
8.82,-0.15,0.98,0.19,-1.18,-0.19,1.22,-0.03,-0.39,-0.08
8.822,-0.15,0.98,0.19,-1.18,-0.19,1.22,-0.03,-0.39,-0.08
8.857,-0.01,1.03,0.01,-1.18,-0.19,1.22,-0.03,-0.39,-0.08
8.858,-0.01,1.03,0.01,-1.18,-0.19,1.22,0.07,-0.45,-0.06
8.859,-0.01,1.03,0.01,0.21,0.24,-0.48,0.07,-0.45,-0.06
8.884,-0.01,1.03,0.01,0.21,0.24,-0.48,0.07,-0.45,-0.06
8.91,-0.01,0.98,-0.02,0.21,0.24,-0.48,0.07,-0.45,-0.06
8.911,-0.01,0.98,-0.02,0.21,0.24,-0.48,0.04,-0.3,-0.11
8.912,-0.01,0.98,-0.02,0.23,-0.17,-0.82,0.04,-0.3,-0.11
8.945,-0.07,1.01,0.05,0.23,-0.17,-0.82,0.04,-0.3,-0.11
8.947,-0.07,1.01,0.05,0.23,-0.17,-0.82,-0.03,-0.21,-0.16
8.948,-0.07,1.01,0.05,-0.32,0.06,-0.13,-0.03,-0.21,-0.16
8.949,-0.07,1.01,0.05,-0.32,0.06,-0.13,-0.03,-0.21,-0.16
8.976,-0.12,0.99,0.11,-0.32,0.06,-0.13,-0.03,-0.21,-0.16
8.978,-0.12,0.99,0.11,-0.32,0.06,-0.13,-0.06,-0.2,-0.16
8.979,-0.12,0.99,0.11,-0.78,-0.11,0.49,-0.06,-0.2,-0.16
9.003,-0.12,0.99,0.11,-0.78,-0.11,0.49,-0.06,-0.2,-0.16
9.022,-0.17,0.98,0.14,-0.78,-0.11,0.49,-0.06,-0.2,-0.16
9.023,-0.17,0.98,0.14,-0.78,-0.11,0.49,-0.01,-0.11,-0.13
9.024,-0.17,0.98,0.14,-1.14,-0.19,0.71,-0.01,-0.11,-0.13
9.06,-0.18,0.99,0.08,-1.14,-0.19,0.71,-0.01,-0.11,-0.13
9.062,-0.18,0.99,0.08,-1.14,-0.19,0.71,0.04,-0.03,-0.06
9.063,-0.18,0.99,0.08,-1.21,-0.13,0.1,0.04,-0.03,-0.06
9.064,-0.18,0.99,0.08,-1.21,-0.13,0.1,0.04,-0.03,-0.06
9.098,-0.11,1,0.03,-1.21,-0.13,0.1,0.04,-0.03,-0.06
9.1,-0.11,1,0.03,-1.21,-0.13,0.1,0.04,-0.08,0.02
9.101,-0.11,1,0.03,-0.57,0.03,-0.32,0.04,-0.08,0.02
9.124,-0.11,1,0.03,-0.57,0.03,-0.32,0.04,-0.08,0.02
9.133,-0.06,1,0.05,-0.57,0.03,-0.32,0.04,-0.08,0.02
9.133,-0.06,1,0.05,-0.57,0.03,-0.32,0,-0.13,0.03
9.134,-0.06,1,0.05,-0.04,-0.03,-0.1,0,-0.13,0.03
9.173,-0.09,1,0.07,-0.04,-0.03,-0.1,0,-0.13,0.03
9.177,-0.09,1,0.07,-0.04,-0.03,-0.1,0,0.03,0.01
9.179,-0.09,1,0.07,-0.37,0.01,0.02,0,0.03,0.01
9.183,-0.09,1,0.07,-0.37,0.01,0.02,0,0.03,0.01
9.226,-0.1,0.99,0.07,-0.37,0.01,0.02,0,0.03,0.01
9.229,-0.1,0.99,0.07,-0.37,0.01,0.02,0,0.03,0.01
9.229,-0.1,0.99,0.07,-0.48,-0.05,0.07,0,0.03,0.01
9.271,-0.1,0.99,0.07,-0.48,-0.05,0.07,0,0.03,0.01
9.273,-0.1,0.99,0.08,-0.48,-0.05,0.07,0,0.03,0.01
9.274,-0.1,0.99,0.08,-0.48,-0.05,0.07,0.01,0.01,0
9.274,-0.1,0.99,0.08,-0.42,-0.08,0.18,0.01,0.01,0
9.291,-0.08,0.99,0.05,-0.42,-0.08,0.18,0.01,0.01,0
9.292,-0.08,0.99,0.05,-0.42,-0.08,0.18,0.02,0.07,-0.01
9.293,-0.08,0.99,0.05,-0.28,-0.06,-0.07,0.02,0.07,-0.01
9.301,-0.08,0.99,0.05,-0.28,-0.06,-0.07,0.02,0.07,-0.01
9.33,-0.11,1,0.04,-0.28,-0.06,-0.07,0.02,0.07,-0.01
9.331,-0.11,1,0.04,-0.28,-0.06,-0.07,0.02,0.18,-0.03
9.331,-0.11,1,0.04,-0.5,-0.02,-0.16,0.02,0.18,-0.03
